20260301 180000;5372.198000;5378.378000;5316.077000;5317.238000;0
20260301 180100;5314.898000;5328.048000;5296.668000;5318.678000;0
20260301 180200;5318.718000;5338.548000;5308.488000;5333.798000;0
20260301 180300;5333.898000;5339.198000;5333.398000;5333.418000;0
20260301 180500;5367.548000;5371.888000;5362.798000;5366.498000;0
20260301 180600;5366.898000;5369.838000;5338.498000;5341.448000;0
20260301 180700;5343.448000;5347.378000;5330.000000;5339.998000;0
20260301 180800;5340.058000;5350.158000;5333.688000;5343.658000;0
20260301 180900;5343.898000;5358.778000;5341.548000;5350.958000;0
20260301 181000;5350.618000;5356.058000;5345.485000;5350.558000;0
20260301 181100;5350.535000;5350.985000;5340.895000;5343.018000;0
20260301 181200;5343.078000;5353.705000;5342.855000;5353.225000;0
20260301 181300;5353.245000;5356.945000;5346.805000;5355.405000;0
20260301 181400;5355.495000;5355.495000;5342.265000;5346.645000;0
20260301 181500;5346.945000;5351.865000;5345.415000;5349.745000;0
20260301 181600;5349.745000;5350.615000;5342.925000;5349.435000;0
20260301 181700;5349.465000;5352.105000;5348.095000;5350.205000;0
20260301 181800;5350.205000;5357.915000;5349.835000;5355.155000;0
20260301 181900;5355.155000;5355.385000;5346.548000;5346.745000;0
20260301 182000;5346.715000;5350.218000;5343.148000;5343.945000;0
20260301 182100;5343.925000;5352.435000;5343.785000;5351.165000;0
20260301 182200;5351.445000;5354.255000;5346.605000;5352.245000;0
20260301 182300;5352.275000;5355.685000;5349.065000;5355.635000;0
20260301 182400;5355.635000;5355.635000;5349.715000;5350.525000;0
20260301 182500;5350.185000;5354.485000;5349.198000;5354.435000;0
20260301 182600;5354.455000;5355.775000;5350.925000;5352.295000;0
20260301 182700;5352.265000;5354.625000;5350.298000;5351.218000;0
20260301 182800;5351.318000;5355.865000;5350.145000;5355.625000;0
20260301 182900;5355.605000;5356.638000;5352.065000;5354.625000;0
20260301 183000;5354.455000;5359.935000;5352.275000;5358.515000;0
20260301 183100;5357.895000;5365.638000;5356.025000;5364.805000;0
20260301 183200;5364.875000;5369.825000;5362.348000;5364.405000;0
20260301 183300;5364.365000;5365.295000;5361.355000;5364.965000;0
20260301 183400;5364.975000;5368.175000;5363.635000;5366.475000;0
20260301 183500;5366.295000;5367.095000;5362.865000;5362.985000;0
20260301 183600;5363.005000;5368.075000;5363.005000;5368.045000;0
20260301 183700;5368.015000;5374.735000;5367.935000;5374.665000;0
20260301 183800;5374.665000;5379.995000;5371.375000;5375.745000;0
20260301 183900;5375.705000;5377.245000;5369.335000;5376.565000;0
20260301 184000;5376.625000;5380.605000;5374.375000;5379.185000;0
20260301 184100;5378.805000;5388.235000;5376.885000;5384.135000;0
20260301 184200;5384.055000;5392.995000;5381.575000;5384.335000;0
20260301 184300;5383.595000;5387.335000;5377.075000;5383.105000;0
20260301 184400;5382.055000;5384.065000;5379.525000;5381.655000;0
20260301 184500;5381.675000;5382.105000;5373.535000;5377.805000;0
20260301 184600;5377.765000;5386.675000;5376.995000;5383.165000;0
20260301 184700;5383.185000;5385.755000;5379.615000;5384.565000;0
20260301 184800;5384.605000;5385.665000;5381.275000;5383.185000;0
20260301 184900;5383.215000;5387.005000;5383.085000;5386.865000;0
20260301 185000;5386.785000;5387.425000;5381.825000;5384.465000;0
20260301 185100;5384.495000;5384.955000;5381.185000;5381.585000;0
20260301 185200;5381.525000;5385.075000;5381.525000;5384.845000;0
20260301 185300;5384.865000;5388.665000;5382.185000;5385.615000;0
20260301 185400;5385.585000;5389.905000;5383.295000;5388.195000;0
20260301 185500;5388.195000;5388.455000;5380.115000;5380.135000;0
20260301 185600;5380.085000;5386.895000;5377.295000;5386.375000;0
20260301 185700;5386.405000;5389.795000;5386.405000;5387.045000;0
20260301 185800;5387.295000;5389.575000;5382.615000;5384.035000;0
20260301 185900;5384.045000;5388.685000;5383.145000;5386.545000;0
20260301 190000;5386.675000;5387.645000;5378.525000;5380.815000;0
20260301 190100;5380.835000;5382.395000;5371.365000;5374.765000;0
20260301 190200;5374.745000;5374.865000;5366.725000;5371.135000;0
20260301 190300;5371.035000;5381.235000;5370.035000;5380.318000;0
20260301 190400;5380.318000;5380.318000;5374.835000;5375.675000;0
20260301 190500;5375.715000;5379.085000;5370.485000;5372.435000;0
20260301 190600;5372.475000;5374.655000;5369.025000;5371.905000;0
20260301 190700;5372.035000;5376.325000;5371.685000;5371.775000;0
20260301 190800;5371.815000;5373.045000;5367.925000;5369.685000;0
20260301 190900;5369.665000;5371.025000;5363.675000;5367.175000;0
20260301 191000;5367.335000;5370.875000;5366.715000;5369.575000;0
20260301 191100;5369.595000;5374.835000;5369.335000;5372.235000;0
20260301 191200;5372.285000;5377.415000;5372.285000;5375.435000;0
20260301 191300;5375.425000;5377.775000;5373.775000;5375.325000;0
20260301 191400;5375.295000;5376.715000;5374.035000;5375.545000;0
20260301 191500;5375.585000;5375.665000;5370.808000;5370.808000;0
20260301 191600;5370.028000;5371.575000;5365.065000;5366.145000;0
20260301 191700;5366.165000;5367.245000;5358.778000;5365.845000;0
20260301 191800;5365.985000;5366.435000;5359.985000;5360.475000;0
20260301 191900;5360.525000;5363.585000;5358.615000;5359.475000;0
20260301 192000;5359.425000;5361.855000;5352.335000;5356.585000;0
20260301 192100;5356.615000;5357.505000;5349.025000;5356.495000;0
20260301 192200;5356.585000;5363.685000;5354.085000;5363.665000;0
20260301 192300;5363.715000;5364.965000;5360.998000;5364.665000;0
20260301 192400;5364.695000;5365.405000;5361.495000;5362.825000;0
20260301 192500;5362.815000;5366.045000;5361.425000;5362.035000;0
20260301 192600;5362.035000;5362.125000;5353.615000;5354.715000;0
20260301 192700;5354.755000;5357.345000;5352.535000;5355.105000;0
20260301 192800;5355.785000;5363.285000;5355.785000;5362.625000;0
20260301 192900;5362.735000;5364.495000;5359.345000;5364.255000;0
20260301 193000;5364.335000;5368.135000;5363.005000;5364.635000;0
20260301 193100;5364.615000;5365.175000;5359.298000;5360.798000;0
20260301 193200;5360.755000;5363.265000;5358.718000;5362.238000;0
20260301 193300;5362.245000;5368.225000;5362.238000;5367.925000;0
20260301 193400;5367.945000;5372.945000;5367.175000;5368.315000;0
20260301 193500;5368.285000;5370.745000;5365.865000;5365.945000;0
20260301 193600;5365.995000;5368.865000;5365.695000;5365.965000;0
20260301 193700;5365.975000;5367.625000;5365.015000;5366.085000;0
20260301 193800;5365.915000;5368.978000;5365.585000;5368.678000;0
20260301 193900;5368.678000;5372.815000;5367.955000;5371.765000;0
20260301 194000;5371.735000;5372.065000;5368.355000;5370.055000;0
20260301 194100;5370.015000;5371.238000;5369.265000;5369.359000;0
20260301 194200;5369.379000;5369.515000;5362.175000;5365.495000;0
20260301 194300;5365.465000;5366.745000;5361.665000;5363.575000;0
20260301 194400;5363.605000;5366.555000;5362.925000;5365.005000;0
20260301 194500;5365.055000;5365.765000;5361.225000;5364.595000;0
20260301 194600;5364.535000;5364.535000;5360.915000;5362.615000;0
20260301 194700;5362.635000;5364.775000;5362.525000;5364.105000;0
20260301 194800;5364.085000;5365.995000;5362.395000;5365.455000;0
20260301 194900;5365.385000;5365.545000;5363.305000;5364.545000;0
20260301 195000;5364.565000;5365.205000;5357.905000;5358.335000;0
20260301 195100;5358.355000;5359.775000;5355.615000;5357.545000;0
20260301 195200;5357.525000;5359.975000;5352.038000;5353.295000;0
20260301 195300;5353.255000;5353.305000;5344.485000;5345.535000;0
20260301 195400;5345.505000;5348.865000;5342.235000;5345.055000;0
20260301 195500;5345.175000;5346.635000;5340.375000;5344.965000;0
20260301 195600;5344.915000;5349.775000;5344.515000;5349.305000;0
20260301 195700;5349.325000;5353.175000;5346.455000;5351.645000;0
20260301 195800;5351.605000;5354.885000;5351.495000;5354.565000;0
20260301 195900;5354.545000;5354.655000;5346.425000;5347.045000;0
20260301 200000;5347.015000;5347.015000;5326.905000;5342.545000;0
20260301 200100;5342.405000;5343.255000;5320.415000;5330.835000;0
20260301 200200;5330.755000;5335.095000;5324.195000;5329.565000;0
20260301 200300;5329.765000;5329.765000;5314.765000;5316.465000;0
20260301 200400;5316.455000;5332.985000;5316.395000;5329.155000;0
20260301 200500;5328.685000;5335.165000;5323.415000;5334.225000;0
20260301 200600;5334.175000;5334.495000;5327.185000;5328.255000;0
20260301 200700;5328.239000;5328.425000;5317.475000;5327.005000;0
20260301 200800;5327.065000;5329.489000;5324.965000;5326.985000;0
20260301 200900;5327.035000;5330.455000;5325.989000;5326.789000;0
20260301 201000;5326.755000;5333.485000;5325.225000;5325.465000;0
20260301 201100;5325.415000;5335.808000;5325.345000;5333.525000;0
20260301 201200;5333.525000;5339.055000;5331.598000;5333.345000;0
20260301 201300;5333.395000;5340.665000;5330.715000;5338.225000;0
20260301 201400;5338.275000;5342.665000;5336.805000;5339.675000;0
20260301 201500;5339.695000;5340.335000;5333.855000;5337.285000;0
20260301 201600;5337.285000;5343.445000;5333.355000;5343.235000;0
20260301 201700;5343.215000;5345.545000;5335.705000;5341.625000;0
20260301 201800;5341.655000;5343.715000;5334.485000;5337.375000;0
20260301 201900;5337.355000;5340.555000;5331.195000;5332.075000;0
20260301 202000;5332.075000;5335.915000;5326.015000;5326.015000;0
20260301 202100;5326.035000;5332.575000;5325.985000;5331.615000;0
20260301 202200;5331.635000;5336.205000;5331.435000;5332.565000;0
20260301 202300;5332.525000;5332.925000;5327.515000;5327.845000;0
20260301 202400;5327.755000;5327.865000;5318.625000;5322.555000;0
20260301 202500;5322.815000;5328.135000;5322.815000;5328.135000;0
20260301 202600;5328.155000;5330.355000;5322.795000;5323.915000;0
20260301 202700;5323.945000;5325.365000;5316.435000;5323.755000;0
20260301 202800;5323.795000;5325.965000;5323.085000;5325.595000;0
20260301 202900;5325.575000;5325.575000;5302.695000;5306.855000;0
20260301 203000;5306.905000;5314.855000;5304.855000;5310.435000;0
20260301 203100;5310.375000;5314.005000;5308.565000;5313.445000;0
20260301 203200;5313.658000;5315.455000;5310.175000;5314.245000;0
20260301 203300;5314.215000;5326.795000;5314.185000;5324.245000;0
20260301 203400;5324.305000;5327.125000;5322.395000;5324.985000;0
20260301 203500;5325.065000;5328.925000;5321.655000;5327.245000;0
20260301 203600;5327.265000;5331.385000;5326.575000;5327.245000;0
20260301 203700;5327.405000;5329.615000;5325.295000;5327.085000;0
20260301 203800;5327.115000;5333.325000;5325.355000;5332.585000;0
20260301 203900;5332.605000;5334.355000;5330.415000;5333.905000;0
20260301 204000;5333.775000;5336.005000;5332.825000;5335.385000;0
20260301 204100;5335.325000;5335.325000;5327.595000;5331.345000;0
20260301 204200;5331.365000;5338.545000;5329.965000;5336.955000;0
20260301 204300;5336.995000;5338.755000;5335.925000;5338.535000;0
20260301 204400;5338.615000;5338.615000;5333.235000;5333.615000;0
20260301 204500;5333.065000;5336.285000;5330.605000;5335.385000;0
20260301 204600;5335.325000;5337.785000;5332.755000;5333.575000;0
20260301 204700;5333.635000;5333.945000;5329.105000;5330.545000;0
20260301 204800;5330.305000;5332.655000;5326.498000;5328.975000;0
20260301 204900;5328.995000;5332.045000;5328.675000;5330.355000;0
20260301 205000;5330.315000;5332.065000;5328.545000;5331.945000;0
20260301 205100;5332.435000;5334.865000;5330.985000;5334.555000;0
20260301 205200;5334.935000;5334.935000;5328.235000;5330.235000;0
20260301 205300;5330.345000;5330.345000;5325.715000;5329.525000;0
20260301 205400;5329.085000;5336.855000;5328.875000;5336.815000;0
20260301 205500;5336.795000;5337.385000;5333.895000;5334.075000;0
20260301 205600;5333.965000;5333.965000;5326.385000;5331.595000;0
20260301 205700;5331.115000;5332.305000;5327.015000;5328.725000;0
20260301 205800;5328.745000;5329.465000;5323.395000;5326.775000;0
20260301 205900;5326.805000;5327.335000;5321.325000;5324.615000;0
20260301 210000;5324.595000;5330.245000;5323.415000;5329.715000;0
20260301 210100;5329.685000;5331.355000;5325.595000;5327.955000;0
20260301 210200;5327.985000;5329.185000;5320.975000;5321.115000;0
20260301 210300;5321.065000;5324.815000;5319.255000;5324.745000;0
20260301 210400;5324.745000;5324.825000;5321.905000;5322.865000;0
20260301 210500;5322.835000;5324.825000;5320.625000;5320.985000;0
20260301 210600;5321.405000;5322.675000;5316.745000;5319.605000;0
20260301 210700;5319.565000;5324.275000;5319.185000;5323.985000;0
20260301 210800;5323.935000;5325.205000;5321.045000;5323.085000;0
20260301 210900;5323.115000;5328.545000;5322.155000;5327.185000;0
20260301 211000;5327.205000;5327.265000;5322.965000;5326.375000;0
20260301 211100;5326.305000;5329.685000;5323.405000;5329.145000;0
20260301 211200;5329.125000;5335.125000;5329.075000;5331.165000;0
20260301 211300;5331.095000;5331.558000;5325.015000;5326.398000;0
20260301 211400;5326.415000;5327.245000;5324.898000;5327.245000;0
20260301 211500;5327.898000;5332.265000;5327.285000;5331.905000;0
20260301 211600;5331.915000;5334.078000;5331.365000;5332.895000;0
20260301 211700;5332.885000;5333.875000;5328.845000;5328.845000;0
20260301 211800;5328.205000;5329.508000;5326.755000;5326.845000;0
20260301 211900;5326.875000;5328.398000;5325.798000;5327.209000;0
20260301 212000;5327.219000;5330.605000;5325.965000;5329.895000;0
20260301 212100;5329.885000;5332.005000;5329.095000;5331.385000;0
20260301 212200;5331.345000;5335.935000;5330.335000;5334.555000;0
20260301 212300;5334.639000;5335.698000;5332.575000;5335.535000;0
20260301 212400;5335.585000;5335.698000;5332.398000;5332.659000;0
20260301 212500;5332.659000;5333.009000;5329.678000;5329.939000;0
20260301 212600;5329.939000;5331.825000;5326.875000;5328.315000;0
20260301 212700;5328.348000;5328.775000;5326.148000;5326.549000;0
20260301 212800;5326.579000;5329.895000;5326.145000;5328.855000;0
20260301 212900;5328.625000;5331.825000;5327.885000;5331.219000;0
20260301 213000;5331.219000;5331.615000;5329.059000;5330.905000;0
20260301 213100;5331.005000;5331.325000;5328.225000;5330.649000;0
20260301 213200;5330.519000;5334.275000;5328.825000;5333.625000;0
20260301 213300;5333.429000;5333.429000;5329.245000;5329.545000;0
20260301 213400;5329.545000;5334.375000;5329.545000;5334.265000;0
20260301 213500;5334.265000;5336.449000;5332.195000;5333.835000;0
20260301 213600;5333.815000;5337.015000;5333.085000;5335.045000;0
20260301 213700;5335.075000;5342.215000;5335.075000;5336.095000;0
20260301 213800;5335.939000;5339.485000;5335.915000;5337.799000;0
20260301 213900;5337.889000;5339.575000;5337.135000;5338.579000;0
20260301 214000;5338.579000;5341.449000;5337.725000;5341.449000;0
20260301 214100;5341.449000;5344.435000;5340.855000;5344.005000;0
20260301 214200;5343.985000;5346.039000;5343.000000;5343.275000;0
20260301 214300;5343.315000;5347.995000;5343.000000;5347.995000;0
20260301 214400;5347.995000;5351.355000;5347.755000;5350.738000;0
20260301 214500;5350.365000;5351.435000;5348.398000;5349.835000;0
20260301 214600;5349.855000;5350.169000;5347.975000;5348.655000;0
20260301 214700;5348.709000;5350.339000;5347.485000;5348.009000;0
20260301 214800;5348.079000;5348.149000;5343.000000;5344.989000;0
20260301 214900;5345.019000;5347.065000;5344.285000;5345.849000;0
20260301 215000;5345.788000;5347.185000;5344.255000;5346.659000;0
20260301 215100;5346.659000;5347.385000;5344.789000;5345.119000;0
20260301 215200;5345.149000;5346.109000;5343.698000;5343.769000;0
20260301 215300;5343.849000;5344.799000;5340.515000;5340.719000;0
20260301 215400;5340.915000;5346.005000;5340.829000;5344.599000;0
20260301 215500;5344.579000;5345.315000;5342.525000;5343.155000;0
20260301 215600;5344.398000;5346.435000;5342.915000;5345.685000;0
20260301 215700;5345.715000;5348.355000;5345.325000;5346.669000;0
20260301 215800;5346.629000;5347.205000;5345.148000;5346.925000;0
20260301 215900;5346.915000;5348.685000;5345.165000;5346.195000;0
20260301 220000;5346.298000;5348.135000;5344.525000;5347.795000;0
20260301 220100;5347.848000;5349.898000;5345.038000;5345.479000;0
20260301 220200;5345.479000;5349.185000;5343.818000;5348.335000;0
20260301 220300;5348.365000;5353.475000;5348.305000;5353.389000;0
20260301 220400;5353.475000;5354.739000;5351.445000;5352.565000;0
20260301 220500;5352.595000;5354.239000;5352.495000;5354.045000;0
20260301 220600;5354.005000;5354.909000;5352.585000;5353.559000;0
20260301 220700;5353.609000;5355.615000;5353.529000;5355.105000;0
20260301 220800;5355.119000;5355.489000;5352.515000;5353.099000;0
20260301 220900;5353.085000;5353.225000;5350.865000;5351.719000;0
20260301 221000;5351.709000;5353.545000;5350.945000;5352.165000;0
20260301 221100;5352.305000;5354.395000;5351.385000;5353.259000;0
20260301 221200;5353.235000;5357.195000;5351.925000;5355.885000;0
20260301 221300;5355.865000;5355.865000;5349.485000;5351.345000;0
20260301 221400;5351.165000;5355.215000;5351.145000;5354.825000;0
20260301 221500;5354.795000;5354.795000;5351.095000;5351.585000;0
20260301 221600;5351.555000;5352.125000;5349.345000;5352.019000;0
20260301 221700;5352.049000;5354.945000;5351.975000;5354.265000;0
20260301 221800;5354.265000;5355.925000;5352.795000;5354.385000;0
20260301 221900;5354.485000;5358.605000;5354.415000;5358.415000;0
20260301 222000;5358.385000;5358.845000;5354.175000;5355.405000;0
20260301 222100;5355.345000;5358.945000;5354.515000;5358.945000;0
20260301 222200;5358.915000;5359.195000;5358.075000;5358.075000;0
20260301 222300;5358.175000;5358.745000;5356.465000;5356.995000;0
20260301 222400;5357.055000;5358.895000;5356.415000;5356.725000;0
20260301 222500;5356.675000;5357.965000;5356.285000;5356.955000;0
20260301 222600;5356.985000;5358.085000;5356.285000;5357.665000;0
20260301 222700;5357.745000;5358.675000;5356.805000;5356.805000;0
20260301 222800;5356.845000;5357.885000;5356.815000;5357.455000;0
20260301 222900;5357.545000;5357.715000;5354.015000;5355.305000;0
20260301 223000;5355.275000;5355.925000;5353.735000;5355.485000;0
