20260802 180000;4081.935000;4081.935000;4069.685000;4073.295000;0
20260802 180100;4073.125000;4074.505000;4069.785000;4072.195000;0
20260802 180200;4072.165000;4077.215000;4066.805000;4075.315000;0
20260802 180300;4074.985000;4079.255000;4073.935000;4077.185000;0
20260802 180400;4077.005000;4077.925000;4073.065000;4075.085000;0
20260802 180500;4075.365000;4077.145000;4071.165000;4077.035000;0
20260802 180600;4076.905000;4076.995000;4070.125000;4070.505000;0
20260802 180700;4073.257000;4077.185000;4070.527000;4074.935000;0
20260802 180800;4075.095000;4075.535000;4073.295000;4073.295000;0
20260802 180900;4073.575000;4075.575000;4069.615000;4074.905000;0
20260802 181000;4074.335000;4075.415000;4073.445000;4074.725000;0
20260802 181100;4074.165000;4077.145000;4074.015000;4077.005000;0
20260802 181200;4076.885000;4077.305000;4076.065000;4076.995000;0
20260802 181300;4076.765000;4078.475000;4076.235000;4077.955000;0
20260802 181400;4077.845000;4078.195000;4075.795000;4075.995000;0
20260802 181500;4075.705000;4076.865000;4072.325000;4072.655000;0
20260802 181600;4072.475000;4072.685000;4071.825000;4072.415000;0
20260802 181700;4072.405000;4072.685000;4071.145000;4071.365000;0
20260802 181800;4071.245000;4071.565000;4068.455000;4068.895000;0
20260802 181900;4069.035000;4069.515000;4066.925000;4068.305000;0
20260802 182000;4068.415000;4069.285000;4067.955000;4068.735000;0
20260802 182100;4068.835000;4069.765000;4067.905000;4067.975000;0
20260802 182200;4068.075000;4068.455000;4067.095000;4067.765000;0
20260802 182300;4067.875000;4068.005000;4066.005000;4066.325000;0
20260802 182400;4066.425000;4066.925000;4063.745000;4064.465000;0
20260802 182500;4064.755000;4065.635000;4064.045000;4064.825000;0
20260802 182600;4064.725000;4065.495000;4063.225000;4064.075000;0
20260802 182700;4064.185000;4065.615000;4063.905000;4065.005000;0
20260802 182800;4065.615000;4066.865000;4064.325000;4066.525000;0
20260802 182900;4066.465000;4066.885000;4064.285000;4065.625000;0
20260802 183000;4065.515000;4066.805000;4064.535000;4064.905000;0
20260802 183100;4065.505000;4067.245000;4065.055000;4066.205000;0
20260802 183200;4066.065000;4067.045000;4065.675000;4065.825000;0
20260802 183300;4065.965000;4067.785000;4065.615000;4067.785000;0
20260802 183400;4067.775000;4068.025000;4063.955000;4064.135000;0
20260802 183500;4064.015000;4066.505000;4063.855000;4065.915000;0
20260802 183600;4066.175000;4066.235000;4064.225000;4064.595000;0
20260802 183700;4064.765000;4065.345000;4063.785000;4064.115000;0
20260802 183800;4063.985000;4066.435000;4063.825000;4064.965000;0
20260802 183900;4065.155000;4067.355000;4064.995000;4065.465000;0
20260802 184000;4065.325000;4067.185000;4064.865000;4067.145000;0
20260802 184100;4067.015000;4067.245000;4066.325000;4066.815000;0
20260802 184200;4066.715000;4067.835000;4066.385000;4067.725000;0
20260802 184300;4067.695000;4067.805000;4066.635000;4066.635000;0
20260802 184400;4066.515000;4066.945000;4066.245000;4066.695000;0
20260802 184500;4066.585000;4066.925000;4066.335000;4066.825000;0
20260802 184600;4066.935000;4066.935000;4064.755000;4065.425000;0
20260802 184700;4065.555000;4066.195000;4064.795000;4065.205000;0
20260802 184800;4065.335000;4065.755000;4064.615000;4065.285000;0
20260802 184900;4065.405000;4065.975000;4064.255000;4064.415000;0
20260802 185000;4064.635000;4065.315000;4063.885000;4063.885000;0
20260802 185100;4063.995000;4065.155000;4063.745000;4064.305000;0
20260802 185200;4064.415000;4064.855000;4063.435000;4063.635000;0
20260802 185300;4063.515000;4065.845000;4063.515000;4065.275000;0
20260802 185400;4065.385000;4065.495000;4063.835000;4064.665000;0
20260802 185500;4064.705000;4065.075000;4064.455000;4064.885000;0
20260802 185600;4064.865000;4065.205000;4064.565000;4065.175000;0
20260802 185700;4065.445000;4065.625000;4064.445000;4064.605000;0
20260802 185800;4064.565000;4064.565000;4060.115000;4060.705000;0
20260802 185900;4060.415000;4060.425000;4059.025000;4059.385000;0
20260802 190000;4059.085000;4060.705000;4059.085000;4059.565000;0
20260802 190100;4059.825000;4060.805000;4059.515000;4059.515000;0
20260802 190200;4059.245000;4060.115000;4058.945000;4060.115000;0
20260802 190300;4059.805000;4061.125000;4059.455000;4060.275000;0
20260802 190400;4060.585000;4061.545000;4060.585000;4061.255000;0
20260802 190500;4061.235000;4061.235000;4059.445000;4059.695000;0
20260802 190600;4059.405000;4061.185000;4059.405000;4061.185000;0
20260802 190700;4060.785000;4060.855000;4060.235000;4060.595000;0
20260802 190800;4060.255000;4060.855000;4059.975000;4060.565000;0
20260802 190900;4060.275000;4060.905000;4060.015000;4060.035000;0
20260802 191000;4064.145000;4064.155000;4062.875000;4063.915000;0
20260802 191100;4063.675000;4064.265000;4063.535000;4063.705000;0
20260802 191200;4063.805000;4065.015000;4063.505000;4064.915000;0
20260802 191300;4064.815000;4065.505000;4061.035000;4065.445000;0
20260802 191400;4065.315000;4066.645000;4065.035000;4066.345000;0
20260802 191500;4066.235000;4067.475000;4065.855000;4066.875000;0
20260802 191600;4066.915000;4067.285000;4066.815000;4067.145000;0
20260802 191700;4067.005000;4069.365000;4066.105000;4069.365000;0
20260802 191800;4069.225000;4070.235000;4068.815000;4070.025000;0
20260802 191900;4069.815000;4071.705000;4068.595000;4071.555000;0
20260802 192000;4071.525000;4072.085000;4070.495000;4070.685000;0
20260802 192100;4070.555000;4070.555000;4068.975000;4069.165000;0
20260802 192200;4069.395000;4069.975000;4067.755000;4069.325000;0
20260802 192300;4069.215000;4070.575000;4069.085000;4070.155000;0
20260802 192400;4070.265000;4072.015000;4067.405000;4071.135000;0
20260802 192500;4071.105000;4071.975000;4070.245000;4071.665000;0
20260802 192600;4071.765000;4071.975000;4071.055000;4071.695000;0
20260802 192700;4071.515000;4072.385000;4071.215000;4072.195000;0
