20260201 180600;4817.598000;4817.598000;4817.598000;4817.598000;0
20260201 180800;4820.748000;4820.748000;4820.748000;4820.748000;0
20260201 181000;4813.655000;4817.635000;4788.645000;4788.645000;0
20260201 181100;4771.448000;4771.448000;4742.498000;4742.498000;0
20260201 181200;4752.341000;4752.341000;4752.341000;4752.341000;0
20260201 181300;4760.998000;4772.926000;4760.698000;4763.698000;0
20260201 181400;4756.098000;4757.450000;4739.948000;4739.948000;0
20260201 181500;4746.198000;4746.198000;4746.198000;4746.198000;0
20260201 181600;4733.698000;4733.898000;4729.448000;4733.898000;0
20260201 181700;4727.998000;4727.998000;4724.598000;4727.648000;0
20260201 181800;4725.398000;4725.398000;4694.575000;4694.575000;0
20260201 181900;4717.048000;4717.048000;4709.345000;4709.385000;0
20260201 182000;4711.448000;4722.648000;4709.385000;4722.648000;0
20260201 182100;4725.348000;4725.948000;4721.165000;4722.125000;0
20260201 182200;4725.455000;4730.965000;4722.945000;4725.645000;0
20260201 182300;4725.195000;4740.495000;4725.195000;4739.955000;0
20260201 182400;4739.945000;4739.945000;4737.755000;4739.935000;0
20260201 182500;4733.605000;4735.348000;4733.605000;4735.175000;0
20260201 182600;4735.648000;4737.998000;4730.948000;4737.948000;0
20260201 182700;4720.348000;4720.348000;4719.348000;4719.348000;0
20260201 182900;4725.245000;4726.965000;4725.245000;4726.965000;0
20260201 183000;4727.485000;4728.043000;4718.625000;4722.815000;0
20260201 183100;4716.325000;4722.248000;4715.765000;4722.248000;0
20260201 183200;4723.648000;4735.525000;4723.648000;4732.395000;0
20260201 183300;4731.685000;4735.046000;4726.030000;4732.195000;0
20260201 183400;4732.598000;4746.045000;4732.495000;4745.595000;0
20260201 183500;4745.605000;4755.995000;4743.625000;4755.215000;0
20260201 183600;4754.985000;4757.775000;4750.505000;4753.895000;0
20260201 183700;4753.935000;4767.415000;4753.795000;4762.675000;0
20260201 183800;4762.845000;4779.795000;4762.285000;4776.815000;0
20260201 183900;4776.675000;4780.655000;4769.698000;4776.405000;0
20260201 184000;4776.335000;4787.405000;4773.898000;4781.305000;0
20260201 184100;4781.385000;4782.505000;4770.025000;4772.875000;0
20260201 184200;4772.935000;4779.295000;4764.985000;4773.945000;0
20260201 184300;4773.825000;4778.425000;4768.985000;4771.475000;0
20260201 184400;4771.475000;4776.585000;4766.245000;4773.575000;0
20260201 184500;4773.635000;4777.148000;4725.785000;4738.898000;0
20260201 184600;4743.465000;4756.098000;4727.598000;4748.398000;0
20260201 184700;4748.398000;4748.398000;4720.435000;4732.698000;0
20260201 184800;4732.075000;4734.998000;4723.885000;4729.495000;0
20260201 184900;4730.498000;4750.035000;4730.498000;4746.698000;0
20260201 185000;4745.355000;4767.425000;4745.355000;4759.595000;0
20260201 185100;4759.565000;4763.205000;4738.365000;4743.025000;0
20260201 185200;4743.125000;4761.565000;4742.765000;4754.915000;0
20260201 185300;4754.605000;4757.835000;4739.555000;4741.415000;0
20260201 185400;4741.515000;4758.055000;4740.875000;4750.795000;0
20260201 185500;4750.915000;4760.435000;4750.415000;4757.725000;0
20260201 185600;4757.745000;4761.085000;4748.915000;4755.795000;0
20260201 185700;4755.825000;4756.065000;4741.655000;4749.885000;0
20260201 185800;4749.815000;4753.715000;4747.448000;4748.755000;0
20260201 185900;4748.735000;4749.695000;4738.278000;4741.745000;0
20260201 190000;4741.725000;4758.475000;4739.545000;4757.055000;0
